Date,Region,New_Tests,Total_Tests,Positivity,Turn_Around
2021-02-26,BC,8558,1930470,6.54,19.9
2021-02-26,Fraser,3664,826720,7.95,19
2021-02-26,Interior,825,196953,4.34,18.2
2021-02-26,Northern,540,64082,11.41,39.8
2021-02-26,Unknown,409,41216,0,30.9
2021-02-26,Vancouver Coastal,1999,593553,5.92,18.6
2021-02-26,Vancouver Island,1121,207946,3.76,12.7
2021-02-27,BC,8537,1939007,6.45,20.3
2021-02-27,Fraser,4116,830836,7.92,20.4
2021-02-27,Interior,749,197702,4.32,20.3
2021-02-27,Northern,309,64391,11.67,32.8
2021-02-27,Unknown,339,41555,0,26.6
2021-02-27,Vancouver Coastal,2289,595842,5.65,19.5
2021-02-27,Vancouver Island,735,208681,3.73,13.8
2021-02-28,BC,6621,1945628,6.37,18.6
2021-02-28,Fraser,3208,834044,7.82,18.9
2021-02-28,Interior,558,198260,4.23,15.1
2021-02-28,Northern,243,64634,11.53,33.6
2021-02-28,Unknown,223,41778,0,27.2
2021-02-28,Vancouver Coastal,1656,597498,5.71,18.5
2021-02-28,Vancouver Island,733,209414,3.67,12.6
2021-03-01,BC,7273,1952901,6.27,16.9
2021-03-01,Fraser,3297,837341,7.69,18.8
2021-03-01,Interior,766,199026,3.8,13.3
2021-03-01,Northern,206,64840,10.62,24
2021-03-01,Unknown,317,42095,0,20.7
2021-03-01,Vancouver Coastal,1862,599360,5.9,16.2
2021-03-01,Vancouver Island,825,210239,3.37,11.1
2021-03-02,BC,9266,1962167,6.4,18.3
2021-03-02,Fraser,4251,841592,7.87,20.2
2021-03-02,Interior,858,199884,4.08,14.4
2021-03-02,Northern,271,65111,11.31,25.6
2021-03-02,Unknown,286,42381,0,24.1
2021-03-02,Vancouver Coastal,2462,601822,6.02,18.2
2021-03-02,Vancouver Island,1138,211377,3.21,11.5
2021-03-03,BC,8820,1970987,6.48,19.4
2021-03-03,Fraser,4088,845680,7.94,20.5
2021-03-03,Interior,513,200397,4.24,14
2021-03-03,Northern,402,65513,10.82,33.5
2021-03-03,Unknown,340,42721,0,21.1
2021-03-03,Vancouver Coastal,2454,604276,6.2,19.6
2021-03-03,Vancouver Island,1023,212400,3.12,11.3
2021-03-04,BC,10072,1981059,6.64,18.5
2021-03-04,Fraser,4607,850287,7.92,19.2
2021-03-04,Interior,797,201194,4.05,16.7
2021-03-04,Northern,392,65905,11.81,33.5
2021-03-04,Unknown,403,43124,0,20.1
2021-03-04,Vancouver Coastal,2845,607121,6.71,18.2
2021-03-04,Vancouver Island,1028,213428,3.06,11.6
2021-03-05,BC,9720,1990779,6.64,18.7
2021-03-05,Fraser,4379,854666,7.81,18.4
2021-03-05,Interior,830,202024,4.12,15.8
2021-03-05,Northern,423,66328,12.56,32
2021-03-05,Unknown,606,43730,0,22.2
2021-03-05,Vancouver Coastal,2542,609663,6.7,19.4
2021-03-05,Vancouver Island,940,214368,3.05,12.4
2021-03-06,BC,9284,2000063,6.6,18.9
2021-03-06,Fraser,3996,858662,7.74,18.7
2021-03-06,Interior,777,202801,4.28,16.1
2021-03-06,Northern,296,66624,12.45,32.5
2021-03-06,Unknown,361,44091,0,27.2
2021-03-06,Vancouver Coastal,2865,612528,6.71,20.4
2021-03-06,Vancouver Island,989,215357,2.94,10.6
2021-03-07,BC,6035,2006098,6.56,17.2
2021-03-07,Fraser,2826,861488,7.75,17
2021-03-07,Interior,609,203410,4.16,14.9
2021-03-07,Northern,185,66809,12,31
2021-03-07,Unknown,213,44304,0,25.1
2021-03-07,Vancouver Coastal,1582,614110,6.69,17.9
2021-03-07,Vancouver Island,620,215977,2.83,12.3
2021-03-08,BC,7323,2013421,6.62,16.7
2021-03-08,Fraser,3513,865001,7.74,16.7
2021-03-08,Interior,762,204172,4.43,13.7
2021-03-08,Northern,230,67039,13.32,30.8
2021-03-08,Unknown,271,44575,0,22.6
2021-03-08,Vancouver Coastal,2003,616113,6.57,17
2021-03-08,Vancouver Island,544,216521,2.79,10.9
2021-03-09,BC,9391,2022812,6.59,17.8
2021-03-09,Fraser,4028,869029,7.81,18.2
2021-03-09,Interior,954,205126,4.31,15.1
2021-03-09,Northern,383,67422,12.03,36
2021-03-09,Unknown,511,45086,0,14.3
2021-03-09,Vancouver Coastal,2727,618840,6.49,18.4
2021-03-09,Vancouver Island,788,217309,2.9,9.8
2021-03-10,BC,9374,2032186,6.59,17.9
2021-03-10,Fraser,4346,873375,7.8,17.9
2021-03-10,Interior,965,206091,3.99,15.5
2021-03-10,Northern,390,67812,13.09,32.1
2021-03-10,Unknown,508,45594,0,17.6
2021-03-10,Vancouver Coastal,2104,620944,6.38,19.3
2021-03-10,Vancouver Island,1061,218370,3.63,12.1
2021-03-11,BC,9688,2041874,6.53,18.2
2021-03-11,Fraser,4425,877800,7.83,18.4
2021-03-11,Interior,893,206984,4.04,15.6
2021-03-11,Northern,357,68169,13.12,33.3
2021-03-11,Unknown,446,46040,0,23.1
2021-03-11,Vancouver Coastal,2595,623539,5.83,18
2021-03-11,Vancouver Island,972,219342,4.41,12.6
2021-03-12,BC,9052,2050926,6.63,18
2021-03-12,Fraser,4109,881909,7.86,18.9
2021-03-12,Interior,781,207765,4.04,16.2
2021-03-12,Northern,361,68530,12.81,30.8
2021-03-12,Unknown,718,46758,0,14.2
2021-03-12,Vancouver Coastal,2220,625759,5.94,17.9
2021-03-12,Vancouver Island,863,220205,5.26,13.2
2021-03-13,BC,7819,2058745,6.76,19.8
2021-03-13,Fraser,3950,885859,8.02,18.4
2021-03-13,Interior,602,208367,4.02,20.4
2021-03-13,Northern,217,68747,12.86,26.9
2021-03-13,Unknown,340,47098,0,28
2021-03-13,Vancouver Coastal,2620,628379,5.97,19.8
2021-03-13,Vancouver Island,90,220295,5.61,26.4
2021-03-14,BC,7517,2066262,6.89,19.9
2021-03-14,Fraser,3222,889081,8.01,16.9
2021-03-14,Interior,584,208951,4.08,21.1
2021-03-14,Northern,331,69078,14.63,39.1
2021-03-14,Unknown,334,47432,0,23
2021-03-14,Vancouver Coastal,1750,630129,6.02,18.7
2021-03-14,Vancouver Island,1296,221591,6.15,22.6
2021-03-15,BC,7588,2073850,6.87,16.9
2021-03-15,Fraser,3016,892097,8.14,17.6
2021-03-15,Interior,532,209483,3.95,16.8
2021-03-15,Northern,215,69293,13.53,27.1
2021-03-15,Unknown,658,48090,0,12.5
2021-03-15,Vancouver Coastal,2426,632555,5.94,17.9
2021-03-15,Vancouver Island,741,222332,6.57,12.4
2021-03-16,BC,8854,2082704,6.88,18.6
2021-03-16,Fraser,4031,896128,8.14,19.3
2021-03-16,Interior,766,210249,3.85,21.2
2021-03-16,Northern,324,69617,14.31,27
2021-03-16,Unknown,463,48553,0,14.1
2021-03-16,Vancouver Coastal,2505,635060,5.94,18.8
2021-03-16,Vancouver Island,765,223097,6.53,10.9
2021-03-17,BC,8875,2091579,7.02,18.1
2021-03-17,Fraser,3863,899991,8.31,18.8
2021-03-17,Interior,1005,211254,4.03,18.4
2021-03-17,Northern,323,69940,14.38,31.6
2021-03-17,Unknown,552,49105,0,13.2
2021-03-17,Vancouver Coastal,2242,637302,6.11,18.4
2021-03-17,Vancouver Island,890,223987,6.5,11.9
2021-03-18,BC,9889,2101468,7.21,18.2
2021-03-18,Fraser,4650,904641,8.52,18.3
2021-03-18,Interior,742,211996,3.93,15.7
2021-03-18,Northern,515,70455,15.66,31.3
2021-03-18,Unknown,554,49659,0,18.9
2021-03-18,Vancouver Coastal,2483,639785,6.3,18
2021-03-18,Vancouver Island,945,224932,6.3,12.9
2021-03-19,BC,7659,2109127,7.39,18.6
2021-03-19,Fraser,3472,908113,8.72,16.5
2021-03-19,Interior,373,212369,3.74,26.9
2021-03-19,Northern,546,71001,16.07,30.3
2021-03-19,Unknown,241,49900,0,26.9
2021-03-19,Vancouver Coastal,2183,641968,6.48,18.5
2021-03-19,Vancouver Island,844,225776,5.73,13.4
2021-03-20,BC,8471,2117598,7.57,19.3
2021-03-20,Fraser,4235,912348,8.85,17.8
2021-03-20,Interior,657,213026,3.73,18.1
2021-03-20,Northern,370,71371,16.69,34.1
2021-03-20,Unknown,349,50249,0,29.2
2021-03-20,Vancouver Coastal,2187,644155,6.74,20.5
2021-03-20,Vancouver Island,673,226449,5.61,13.2
2021-03-21,BC,6927,2124525,7.79,16.6
2021-03-21,Fraser,3341,915689,9.25,16.3
2021-03-21,Interior,449,213475,4.05,15
2021-03-21,Northern,256,71627,15.81,30.5
2021-03-21,Unknown,371,50620,0,10.5
2021-03-21,Vancouver Coastal,1772,645927,6.99,18
2021-03-21,Vancouver Island,738,227187,5.27,13.9
2021-03-22,BC,6619,2131144,8,15.8
2021-03-22,Fraser,2903,918592,9.37,16.8
2021-03-22,Interior,142,213617,4.21,16.3
2021-03-22,Northern,185,71812,15.92,22.1
2021-03-22,Unknown,675,51295,0,10.8
2021-03-22,Vancouver Coastal,2029,647956,7.58,17.2
2021-03-22,Vancouver Island,685,227872,4.89,10.4
2021-03-23,BC,8738,2139882,8.38,17.1
2021-03-23,Fraser,3884,922476,9.77,18
2021-03-23,Interior,628,214245,4.53,14.3
2021-03-23,Northern,301,72113,16.23,29.3
2021-03-23,Unknown,584,51879,0,12.7
2021-03-23,Vancouver Coastal,2514,650470,8.14,17.4
2021-03-23,Vancouver Island,827,228699,4.93,12.6
2021-03-24,BC,8904,2148786,8.64,17.2
2021-03-24,Fraser,3729,926205,10.04,18.5
2021-03-24,Interior,926,215171,5.03,16
2021-03-24,Northern,345,72458,16.64,29.3
2021-03-24,Unknown,567,52446,0,13.7
2021-03-24,Vancouver Coastal,2541,653011,8.62,16.7
2021-03-24,Vancouver Island,796,229495,4.56,11.5
2021-03-25,BC,9357,2158143,9.08,18.8
2021-03-25,Fraser,4245,930450,10.47,18.8
2021-03-25,Interior,633,215804,5.59,15.2
2021-03-25,Northern,379,72837,16.46,32.1
2021-03-25,Unknown,541,52987,0,22.1
2021-03-25,Vancouver Coastal,2652,655663,9.38,18.8
2021-03-25,Vancouver Island,907,230402,4.55,13.7
2021-03-26,BC,9716,2167859,9.24,18.4
2021-03-26,Fraser,4055,934505,10.75,17.6
2021-03-26,Interior,1073,216877,6.08,20.6
2021-03-26,Northern,395,73232,15.82,28.8
2021-03-26,Unknown,620,53607,0,17.1
2021-03-26,Vancouver Coastal,2583,658246,9.76,19
2021-03-26,Vancouver Island,990,231392,4.77,13.9
2021-03-27,BC,9210,2177069,9.43,19.4
2021-03-27,Fraser,4116,938621,11.04,18.7
2021-03-27,Interior,954,217831,6.01,22.7
2021-03-27,Northern,274,73506,14.99,26
2021-03-27,Unknown,403,54010,0,20.1
2021-03-27,Vancouver Coastal,2674,660920,10.22,20.2
2021-03-27,Vancouver Island,789,232181,4.75,13.2
2021-03-28,BC,7391,2184460,9.64,17.9
2021-03-28,Fraser,3256,941877,11.18,17.4
2021-03-28,Interior,667,218498,6.19,14.7
2021-03-28,Northern,265,73771,15.44,27.5
2021-03-28,Unknown,225,54235,0,18.7
2021-03-28,Vancouver Coastal,2133,663053,10.46,19.5
2021-03-28,Vancouver Island,845,233026,5,14.9
2021-03-29,BC,7873,2192333,9.81,17
2021-03-29,Fraser,3236,945113,11.38,17.8
2021-03-29,Interior,824,219322,6.4,14.4
2021-03-29,Northern,168,73939,15.89,23.1
2021-03-29,Unknown,289,54524,0,21.8
2021-03-29,Vancouver Coastal,2421,665474,10.58,17.9
2021-03-29,Vancouver Island,935,233961,5.16,11.9
2021-03-30,BC,11032,2203365,9.96,18.3
2021-03-30,Fraser,4498,949611,11.41,18.9
2021-03-30,Interior,926,220248,6.6,15.8
2021-03-30,Northern,323,74262,16.24,21.5
2021-03-30,Unknown,333,54857,0,23.5
2021-03-30,Vancouver Coastal,3780,669254,10.73,18.3
2021-03-30,Vancouver Island,1172,235133,5.33,15.6
2021-03-31,BC,10190,2213555,9.87,17.7
2021-03-31,Fraser,4131,953742,11.36,19.8
2021-03-31,Interior,1161,221409,6.35,17.7
2021-03-31,Northern,282,74544,15.77,27.5
2021-03-31,Unknown,400,55257,0,13
2021-03-31,Vancouver Coastal,2949,672203,10.73,17.4
2021-03-31,Vancouver Island,1267,236400,5.16,10.8
2021-04-01,BC,11770,2225325,9.68,19.4
2021-04-01,Fraser,4597,958339,11.16,20.6
2021-04-01,Interior,1483,222892,6.22,20.4
2021-04-01,Northern,363,74907,15.41,28.7
2021-04-01,Unknown,684,55941,0,18.5
2021-04-01,Vancouver Coastal,3505,675708,10.55,19.1
2021-04-01,Vancouver Island,1138,237538,5.27,11.7
2021-04-02,BC,11099,2236424,9.89,18.5
2021-04-02,Fraser,4589,962928,11.5,18.2
2021-04-02,Interior,1391,224283,6.08,20.7
2021-04-02,Northern,239,75146,16.3,29.2
2021-04-02,Unknown,561,56502,0,15.9
2021-04-02,Vancouver Coastal,3250,678958,10.65,19.2
2021-04-02,Vancouver Island,1069,238607,5.35,13.6
2021-04-03,BC,8958,2245382,10.29,18.7
2021-04-03,Fraser,4037,966965,11.87,18.6
2021-04-03,Interior,927,225210,6.46,19.4
2021-04-03,Northern,277,75423,17.58,36.5
2021-04-03,Unknown,426,56928,0,20
2021-04-03,Vancouver Coastal,2411,681369,11.02,18
2021-04-03,Vancouver Island,880,239487,5.68,14.5
2021-04-04,BC,8199,2253581,10.37,16.9
2021-04-04,Fraser,3735,970700,11.86,17.1
2021-04-04,Interior,815,226025,6.5,15.6
2021-04-04,Northern,204,75627,18,27.7
2021-04-04,Unknown,298,57226,0,9.7
2021-04-04,Vancouver Coastal,2286,683655,11.19,18.3
2021-04-04,Vancouver Island,861,240348,5.6,13.7
2021-04-05,BC,8367,2261948,10.51,16.7
2021-04-05,Fraser,3295,973995,12.05,18.1
2021-04-05,Interior,921,226946,6.83,16.7
2021-04-05,Northern,226,75853,17.76,22.9
2021-04-05,Unknown,413,57639,0,16
2021-04-05,Vancouver Coastal,2601,686256,11.24,15.9
2021-04-05,Vancouver Island,911,241259,5.71,12.7
2021-04-06,BC,11379,2273327,10.48,17.9
2021-04-06,Fraser,4727,978722,11.97,19.6
2021-04-06,Interior,1246,228192,6.97,17.4
2021-04-06,Northern,213,76066,17.85,24.5
2021-04-06,Unknown,576,58215,0,14.6
2021-04-06,Vancouver Coastal,3305,689561,11.38,18.3
2021-04-06,Vancouver Island,1312,242571,5.77,11.5
2021-04-07,BC,12521,2285848,10.79,18.7
2021-04-07,Fraser,5193,983915,12.4,21
2021-04-07,Interior,1303,229495,7.47,18.7
2021-04-07,Northern,368,76434,17.25,18.1
2021-04-07,Unknown,417,58632,0,15.3
2021-04-07,Vancouver Coastal,3898,693459,11.52,18.4
2021-04-07,Vancouver Island,1342,243913,5.94,11.7
2021-04-08,BC,13156,2299004,10.8,19.2
2021-04-08,Fraser,5861,989776,12.38,21.4
2021-04-08,Interior,1549,231044,7.68,19.5
2021-04-08,Northern,380,76814,16.94,27.2
2021-04-08,Unknown,538,59170,0,16.7
2021-04-08,Vancouver Coastal,3487,696946,11.62,17.6
2021-04-08,Vancouver Island,1341,245254,5.46,11.9
2021-04-09,BC,12930,2311934,10.76,19.4
2021-04-09,Fraser,5784,995560,12.44,21.1
2021-04-09,Interior,1120,232164,8.3,19
2021-04-09,Northern,512,77326,15.69,26.4
2021-04-09,Unknown,641,59811,0,18.7
2021-04-09,Vancouver Coastal,3186,700132,11.45,19.3
2021-04-09,Vancouver Island,1687,246941,5.15,12.4
2021-04-10,BC,11805,2323739,10.41,19.9
2021-04-10,Fraser,5527,1001087,12.19,21.8
2021-04-10,Interior,1451,233615,8.44,20.9
2021-04-10,Northern,252,77578,14.43,25.1
2021-04-10,Unknown,343,60154,0,18
2021-04-10,Vancouver Coastal,3078,703210,10.83,18.4
2021-04-10,Vancouver Island,1154,248095,4.82,13.5
2021-04-11,BC,10069,2333808,10.27,19.8
2021-04-11,Fraser,4973,1006060,12.21,21.6
2021-04-11,Interior,1175,234790,8.41,19.5
2021-04-11,Northern,299,77877,13.73,30.9
2021-04-11,Unknown,349,60503,0,14.5
2021-04-11,Vancouver Coastal,2114,705324,10.56,17.7
2021-04-11,Vancouver Island,1159,249254,4.73,14.4
2021-04-12,BC,9269,2343077,10.18,18.7
2021-04-12,Fraser,4414,1010474,12.05,22.3
2021-04-12,Interior,868,235658,8.36,17.7
2021-04-12,Northern,172,78049,13.75,17.1
2021-04-12,Unknown,401,60904,0,10.5
2021-04-12,Vancouver Coastal,2291,707615,10.54,16.8
2021-04-12,Vancouver Island,1123,250377,4.54,12.5
2021-04-13,BC,12856,2355933,9.95,19.5
2021-04-13,Fraser,5549,1016023,11.97,22.7
2021-04-13,Interior,1680,237338,7.81,19.1
2021-04-13,Northern,311,78360,13.73,22.5
2021-04-13,Unknown,457,61361,0,14.1
2021-04-13,Vancouver Coastal,3543,711158,10.1,18.2
2021-04-13,Vancouver Island,1316,251693,4.42,11.4
2021-04-14,BC,13234,2369167,9.7,20.4
2021-04-14,Fraser,6278,1022301,11.75,23.9
2021-04-14,Interior,1518,238856,7.56,18.6
2021-04-14,Northern,442,78802,13.26,27.7
2021-04-14,Unknown,399,61760,0,10.1
2021-04-14,Vancouver Coastal,3307,714465,9.74,18.5
2021-04-14,Vancouver Island,1290,252983,4.11,11.1
2021-04-15,BC,11956,2381123,9.52,19.5
2021-04-15,Fraser,5476,1027777,11.67,22.3
2021-04-15,Interior,1281,240137,7.59,17.2
2021-04-15,Northern,377,79179,11.92,25.3
2021-04-15,Unknown,492,62252,0,18.4
2021-04-15,Vancouver Coastal,3041,717506,9.36,18.1
2021-04-15,Vancouver Island,1289,254272,4.06,12
2021-04-16,BC,11962,2393085,9.4,18.4
2021-04-16,Fraser,6042,1033819,11.47,20.3
2021-04-16,Interior,1206,241343,7.45,19.4
2021-04-16,Northern,246,79425,11.67,16.1
2021-04-16,Unknown,327,62579,0,14.4
2021-04-16,Vancouver Coastal,3017,720523,9.3,17.3
2021-04-16,Vancouver Island,1124,255396,3.76,11.5
2021-04-17,BC,10752,2403837,9.34,19.7
2021-04-17,Fraser,5277,1039096,11.4,21.1
2021-04-17,Interior,1164,242507,7.03,17.3
2021-04-17,Northern,280,79705,11.94,37.6
2021-04-17,Unknown,301,62880,0,24.4
2021-04-17,Vancouver Coastal,2770,723293,9.31,18
2021-04-17,Vancouver Island,960,256356,3.84,12.5
2021-04-18,BC,9253,2413090,9.45,18.4
2021-04-18,Fraser,4865,1043961,11.44,18.9
2021-04-18,Interior,930,243437,6.99,18.9
2021-04-18,Northern,240,79945,12.67,41.5
2021-04-18,Unknown,431,63311,0,16.6
2021-04-18,Vancouver Coastal,2024,725317,9.57,16.7
2021-04-18,Vancouver Island,763,257119,3.81,12.5
2021-04-19,BC,8618,2421708,9.26,15.9
2021-04-19,Fraser,3914,1047875,11.3,17.6
2021-04-19,Interior,945,244382,6.53,16.2
2021-04-19,Northern,254,80199,12.28,25.1
2021-04-19,Unknown,377,63688,0,12.7
2021-04-19,Vancouver Coastal,2406,727723,9.33,14.3
2021-04-19,Vancouver Island,722,257841,3.85,10.2
2021-04-20,BC,11085,2432793,9.38,18.1
2021-04-20,Fraser,5359,1053234,11.52,19.4
2021-04-20,Interior,1240,245622,6.82,18
2021-04-20,Northern,192,80391,11.87,14.9
2021-04-20,Unknown,259,63947,0,14.4
2021-04-20,Vancouver Coastal,3111,730834,9.17,16.3
2021-04-20,Vancouver Island,924,258765,3.59,20.7
2021-04-21,BC,10865,2443658,9.38,18.2
2021-04-21,Fraser,5406,1058640,11.47,19.8
2021-04-21,Interior,1325,246947,6.79,17.5
2021-04-21,Northern,360,80751,12.26,21
2021-04-21,Unknown,234,64181,0,23.3
2021-04-21,Vancouver Coastal,2576,733410,9.14,16.7
2021-04-21,Vancouver Island,964,259729,3.71,11.4
2021-04-22,BC,11154,2454812,9.53,16.4
2021-04-22,Fraser,5190,1063830,11.84,17
2021-04-22,Interior,1273,248220,6.42,16.2
2021-04-22,Northern,286,81037,12.76,23.7
2021-04-22,Unknown,447,64628,0,20.4
2021-04-22,Vancouver Coastal,2938,736348,9.08,16.1
2021-04-22,Vancouver Island,1020,260749,3.52,10.6
2021-04-23,BC,10681,2465493,9.32,17.1
2021-04-23,Fraser,4928,1068758,11.75,18.6
2021-04-23,Interior,1156,249376,6.2,14.7
2021-04-23,Northern,401,81438,12.27,28.1
2021-04-23,Unknown,316,64944,0,21.9
2021-04-23,Vancouver Coastal,2717,739065,8.72,16.7
2021-04-23,Vancouver Island,1163,261912,3.62,9.2
2021-04-24,BC,10872,2476365,9.25,18.7
2021-04-24,Fraser,6024,1074782,11.7,19.8
2021-04-24,Interior,968,250344,6.28,16.1
2021-04-24,Northern,221,81659,12.03,25.2
2021-04-24,Unknown,296,65240,0,22.5
2021-04-24,Vancouver Coastal,2664,741729,8.32,18.2
2021-04-24,Vancouver Island,699,262611,3.57,10.8
2021-04-25,BC,8271,2484636,9.02,16.9
2021-04-25,Fraser,4256,1079038,11.5,17.2
2021-04-25,Interior,922,251266,6.27,14.2
2021-04-25,Northern,317,81976,11.96,27.9
2021-04-25,Unknown,217,65457,0,22.9
2021-04-25,Vancouver Coastal,1938,743667,7.85,16.1
2021-04-25,Vancouver Island,621,263232,3.35,12.9
2021-04-26,BC,8625,2493261,9.01,14.5
2021-04-26,Fraser,4513,1083551,11.51,16.2
2021-04-26,Interior,923,252189,6.44,13.7
2021-04-26,Northern,135,82111,11.51,12.2
2021-04-26,Unknown,75,65532,0,11.8
2021-04-26,Vancouver Coastal,2061,745728,7.65,13.5
2021-04-26,Vancouver Island,918,264150,3.2,9.4
2021-04-27,BC,11324,2504585,8.82,16.8
2021-04-27,Fraser,5594,1089145,11.23,17.2
2021-04-27,Interior,1316,253505,6.3,16.8
2021-04-27,Northern,240,82351,11.07,14.4
2021-04-27,Unknown,259,65791,0,19.1
2021-04-27,Vancouver Coastal,2903,748631,7.49,17.6
2021-04-27,Vancouver Island,1012,265162,3.33,11.8
2021-04-28,BC,10937,2515522,8.69,16.4
2021-04-28,Fraser,5370,1094515,11.3,16.7
2021-04-28,Interior,1336,254841,5.97,16.6
2021-04-28,Northern,403,82754,9.69,27.1
2021-04-28,Unknown,105,65896,0,20.7
2021-04-28,Vancouver Coastal,2655,751286,7.14,16.2
2021-04-28,Vancouver Island,1068,266230,3.17,11.3
2021-04-29,BC,10437,2525959,8.35,16.9
2021-04-29,Fraser,4599,1099114,10.87,16.9
2021-04-29,Interior,1261,256102,5.99,17.3
2021-04-29,Northern,291,83045,9.16,22.4
2021-04-29,Unknown,251,66147,0,26.7
2021-04-29,Vancouver Coastal,2944,754230,6.78,17.2
2021-04-29,Vancouver Island,1091,267321,3.27,11.7
2021-04-30,BC,11445,2537404,8.28,17.3
2021-04-30,Fraser,5920,1105034,10.73,17.7
2021-04-30,Interior,1142,257244,5.78,17.4
2021-04-30,Northern,219,83264,9.2,22.2
2021-04-30,Unknown,301,66448,0,22.9
2021-04-30,Vancouver Coastal,2879,757109,6.69,17.6
2021-04-30,Vancouver Island,984,268305,3.16,11.3
2021-05-01,BC,9556,2546960,8.13,17.9
2021-05-01,Fraser,5140,1110174,10.56,17.1
2021-05-01,Interior,875,258119,5.59,17.8
2021-05-01,Northern,361,83625,8.44,37.7
2021-05-01,Unknown,139,66587,0,24.1
2021-05-01,Vancouver Coastal,2318,759427,6.72,18.4
2021-05-01,Vancouver Island,723,269028,3.01,11.5
2021-05-02,BC,7462,2554422,8.07,17
2021-05-02,Fraser,3867,1114041,10.59,15.6
2021-05-02,Interior,848,258967,5.17,17.8
2021-05-02,Northern,176,83801,7.62,26.4
2021-05-02,Unknown,117,66704,0,17.6
2021-05-02,Vancouver Coastal,1846,761273,6.66,20.5
2021-05-02,Vancouver Island,608,269636,2.97,12
2021-05-03,BC,8343,2562765,7.87,13.4
2021-05-03,Fraser,3910,1117951,10.5,13.7
2021-05-03,Interior,842,259809,4.9,16.1
2021-05-03,Northern,216,84017,7.45,17.3
2021-05-03,Unknown,361,67065,0,14.8
2021-05-03,Vancouver Coastal,2277,763550,6.41,12.8
2021-05-03,Vancouver Island,737,270373,2.88,9
2021-05-04,BC,10535,2573300,7.69,15
2021-05-04,Fraser,4750,1122701,10.41,15.1
2021-05-04,Interior,1289,261098,4.74,15.8
2021-05-04,Northern,276,84293,6.95,16.8
2021-05-04,Unknown,364,67429,0,17.5
2021-05-04,Vancouver Coastal,2856,766406,6.28,15.3
2021-05-04,Vancouver Island,1000,271373,2.62,10.8
2021-05-05,BC,9431,2582731,7.59,17.2
2021-05-05,Fraser,4605,1127306,10.19,17.2
2021-05-05,Interior,1155,262253,5.09,20.6
2021-05-05,Northern,281,84574,7.64,20.9
2021-05-05,Unknown,266,67695,0,19.2
2021-05-05,Vancouver Coastal,2291,768697,6.2,17.1
2021-05-05,Vancouver Island,833,272206,2.49,11.3
2021-05-06,BC,9914,2592645,7.56,15
2021-05-06,Fraser,4938,1132244,10.18,15
2021-05-06,Interior,1096,263349,4.8,19.1
2021-05-06,Northern,289,84863,7.37,18.7
2021-05-06,Unknown,293,67988,0,16.3
2021-05-06,Vancouver Coastal,2392,771089,6.15,14
2021-05-06,Vancouver Island,906,273112,2.31,10.7
2021-05-07,BC,8824,2601469,7.5,16.2
2021-05-07,Fraser,4373,1136617,10.2,16.2
2021-05-07,Interior,1057,264406,4.71,16.1
2021-05-07,Northern,391,85254,6.78,27.2
2021-05-07,Unknown,227,68215,0,20.9
2021-05-07,Vancouver Coastal,2048,773137,6.04,15.8
2021-05-07,Vancouver Island,728,273840,2.33,11
2021-05-08,BC,8827,2610296,7.46,16.9
2021-05-08,Fraser,4594,1141211,10.12,15.9
2021-05-08,Interior,790,265196,5.02,19.4
2021-05-08,Northern,236,85490,7.4,32.2
2021-05-08,Unknown,272,68487,0,22.3
2021-05-08,Vancouver Coastal,2357,775494,5.96,17
2021-05-08,Vancouver Island,578,274418,2.32,12.2
2021-05-09,BC,6950,2617246,7.39,16.2
2021-05-09,Fraser,4104,1145315,9.97,15.9
2021-05-09,Interior,672,265868,5.16,17.8
2021-05-09,Northern,137,85627,6.85,19.8
2021-05-09,Unknown,91,68578,0,22.7
2021-05-09,Vancouver Coastal,1450,776944,5.82,16.3
2021-05-09,Vancouver Island,496,274914,2.33,13.1
2021-05-10,BC,7980,2625226,7.31,11.9
2021-05-10,Fraser,3601,1148916,9.73,12
2021-05-10,Interior,924,266792,5.48,15.8
2021-05-10,Northern,162,85789,7.39,14.8
2021-05-10,Unknown,227,68805,0,12.5
2021-05-10,Vancouver Coastal,2403,779347,5.75,10.6
2021-05-10,Vancouver Island,663,275577,2.31,9.8
2021-05-11,BC,9121,2634347,7.45,13.8
2021-05-11,Fraser,4552,1153468,9.76,14.3
2021-05-11,Interior,1082,267874,5.43,16.9
2021-05-11,Northern,108,85897,7.73,18.1
2021-05-11,Unknown,159,68964,0,10.6
2021-05-11,Vancouver Coastal,2369,781716,6.07,12.5
2021-05-11,Vancouver Island,851,276428,2.18,10.8
2021-05-12,BC,8932,2643279,7.34,14.7
2021-05-12,Fraser,4554,1158022,9.54,13.6
2021-05-12,Interior,1008,268882,5.51,16.9
2021-05-12,Northern,312,86209,6.97,41.1
2021-05-12,Unknown,180,69144,0,21.3
2021-05-12,Vancouver Coastal,2110,783826,6.03,13.1
2021-05-12,Vancouver Island,768,277196,2.26,10.7
2021-05-13,BC,8126,2651405,7.24,14.8
2021-05-13,Fraser,3801,1161823,9.34,13.3
2021-05-13,Interior,818,269700,5.62,18.9
2021-05-13,Northern,320,86529,7.08,25.2
2021-05-13,Unknown,282,69426,0,19.7
2021-05-13,Vancouver Coastal,2169,785995,6.06,15
2021-05-13,Vancouver Island,736,277932,2.16,10.8
2021-05-14,BC,8306,2659711,7.02,15.4
